date,open,high,low,close,volume,amount,outstanding_share,turnover
2020-03-19,119.0,119.5,111.69,115.04,33156307.0,3803916537.0,1202589511.0,0.027570760177701235
2020-03-20,118.0,119.7,113.22,115.86,22514220.0,2615607082.0,1202589511.0,0.018721450498332178
2020-03-23,110.8,111.57,105.01,107.48,30761809.0,3324031004.0,1202589511.0,0.025579641863348997
2020-03-24,110.6,112.88,107.0,111.57,29116996.0,3222263479.0,1202589511.0,0.024211915814722252
2020-03-25,116.2,122.18,116.0,121.0,38592846.0,4603104636.0,1202589511.0,0.03209145402233597
2020-03-26,119.01,122.35,118.3,119.63,19437090.0,2344662560.0,1202589511.0,0.016162697098395032
2020-03-27,122.21,123.33,117.36,118.71,17499077.0,2101160340.0,1202589511.0,0.014551163834323514
2020-03-30,116.0,120.64,110.7,119.31,26165539.0,3010412507.0,1202589511.0,0.021757664407235963
2020-03-31,120.27,123.13,117.86,120.39,19485192.0,2350421158.0,1202589511.0,0.01620269578419764
2020-04-01,123.1,125.56,119.08,120.4,29895088.0,3664714147.0,1202589511.0,0.024858929606945492
2020-04-02,117.5,123.6,116.71,123.6,20958836.0,2523168230.0,1202589511.0,0.01742808814503289
2020-04-03,124.65,125.0,119.8,121.0,18220415.0,2225897354.0,1202589511.0,0.015150984465887297
2020-04-07,123.6,126.09,123.02,124.7,18372889.0,2284706365.0,1202589511.0,0.015277772533307917
2020-04-08,123.9,125.49,122.6,123.0,11946973.0,1479285370.0,1202589511.0,0.009934373192782654
2020-04-09,123.98,124.48,119.81,120.21,16052778.0,1944405073.0,1202589511.0,0.013348509905638118
2020-04-10,121.15,123.07,117.93,118.46,14569554.0,1748457124.0,1202589511.0,0.012115151401815278
2020-04-13,114.9,116.99,113.08,114.69,12458136.0,1432291942.0,1202589511.0,0.010359425128895873
2020-04-14,118.0,126.16,117.5,126.16,38893873.0,4803638074.0,1202589511.0,0.03234176969301705
2020-04-15,129.8,131.89,127.23,128.0,32564492.0,4226641423.0,1202589511.0,0.027078642963484154
2020-04-16,128.27,133.71,126.82,132.95,21638110.0,2835377037.0,1202589511.0,0.017992930922877473
2020-04-17,136.08,140.58,135.1,136.95,29252182.0,4024198915.0,1202589511.0,0.02432432823705212
2020-04-20,136.4,136.75,131.88,134.51,18700233.0,2507578390.0,1202589511.0,0.015549971814114716
2020-04-21,131.99,132.86,127.0,130.52,19391746.0,2519303195.0,1202589511.0,0.016124991796972358
2020-04-22,127.33,132.3,127.3,130.85,14686885.0,1904011483.0,1202589511.0,0.012212716696478821
2020-04-23,132.9,132.9,128.6,129.9,12537857.0,1635621702.0,1202589511.0,0.010425716244252191
2020-04-24,130.0,136.0,130.0,131.69,16991648.0,2263542699.0,1202589511.0,0.014129216864589799
2020-04-27,133.02,136.0,132.08,133.91,14365453.0,1933994989.0,1202589511.0,0.011945433473849748
2020-04-28,137.0,140.1,131.62,138.3,22691656.0,3115997363.0,1202589511.0,0.018868995440622965
2020-04-29,136.13,140.19,136.01,138.72,11954408.0,1659513004.0,1202589511.0,0.009940555684756842
2020-04-30,144.0,148.51,144.0,144.38,23338521.0,3409837973.0,1202589511.0,0.01940688887315599
2020-05-06,139.0,146.8,138.75,145.79,19146391.0,2769607852.0,1202589511.0,0.01592096956182416
2020-05-07,146.3,147.2,141.0,143.2,16078680.0,2302059541.0,1202589511.0,0.01337004842710623
2020-05-08,143.0,145.22,140.89,144.08,14133880.0,2024998125.0,1202589511.0,0.011752871508289747
2020-05-11,144.2,145.98,135.06,137.62,28536431.0,3959234289.0,1202589511.0,0.02372915341351252
2020-05-12,139.06,139.88,135.73,139.0,16027660.0,2208624439.0,1202589511.0,0.01332762331069425
2020-05-13,137.33,139.65,136.88,138.26,12154242.0,1678255895.0,1202589511.0,0.010106725436091053
2020-05-14,137.85,138.25,135.5,135.6,11433488.0,1560698259.0,1202589511.0,0.009507390423264718
2020-05-15,139.94,147.69,138.96,145.48,32212118.0,4605864489.0,1202589511.0,0.02678563026315968
2020-05-18,145.0,145.0,139.69,141.81,16088936.0,2287442334.0,1202589511.0,0.013378576690413193
2020-05-19,143.2,145.8,142.52,143.26,10425183.0,1499320586.0,1202589511.0,0.0086689455584317
2020-05-20,150.0,155.4,149.01,149.3,32969279.0,5027432242.0,1202589511.0,0.02741523911395565
2020-05-21,151.81,153.55,146.58,147.46,15487607.0,2328717776.0,1202589511.0,0.012878548214778168
2020-05-22,146.62,146.86,141.0,142.81,14817295.0,2127136883.0,1202589511.0,0.012321157688859968
2020-05-25,142.68,144.41,140.55,144.3,10378205.0,1482241104.0,1202589511.0,0.008629881522390893
2020-05-26,145.77,150.41,145.2,150.03,17486531.0,2596292602.0,1202589511.0,0.014540731346857723
2020-05-27,149.96,155.0,149.9,151.5,18104917.0,2763780108.0,1202589511.0,0.015054943382089752
2020-05-28,149.99,150.9,143.5,147.84,17424709.0,2553996974.0,1202589511.0,0.014489323946880824
2020-05-29,147.0,147.83,144.5,145.53,14142791.0,2060033605.0,1202589511.0,0.0117602813517305
2020-06-01,147.47,153.03,146.36,150.95,15176562.0,2284037537.0,1202589511.0,0.01261990218705641
2020-06-02,154.0,154.89,146.98,149.46,13703028.0,2055312033.0,1202589511.0,0.011394601295503898
2020-06-03,150.0,151.12,147.81,148.5,11363532.0,1693882301.0,1202589511.0,0.009449219285598776
2020-06-04,149.8,154.13,148.6,150.0,13757396.0,2082248432.0,1202589511.0,0.011439810404266863
2020-06-05,149.55,151.35,147.26,151.2,9862700.0,1475831341.0,1202589511.0,0.008201219044226306
2020-06-08,153.74,154.55,150.46,151.4,10560379.0,1605995419.0,1202589511.0,0.008781366296150906
2020-06-09,154.5,155.97,153.1,153.96,15069925.0,2325730460.0,1202589511.0,0.012531229369752919
2020-06-10,159.9,159.9,153.5,156.68,19821016.0,3097487315.0,1202589511.0,0.01648194651516464
2020-06-11,160.0,170.08,158.13,163.98,36817709.0,6056179350.0,1202589511.0,0.0306153584936764
2020-06-12,160.18,162.5,158.88,159.3,25244551.0,4038133987.0,1202589511.0,0.02099182702750182
2020-06-15,156.23,161.26,155.51,157.7,15945246.0,2526289033.0,1202589511.0,0.013259092860988708
2020-06-16,161.0,163.28,158.01,160.0,13129741.0,2107390563.0,1202589511.0,0.010917890834655717
2020-06-17,159.04,160.5,156.01,157.8,12529134.0,1973464262.0,1202589511.0,0.01041846273013103
2020-06-18,157.8,159.57,156.0,158.95,9656214.0,1526258396.0,1202589511.0,0.008029517895903218
2020-06-19,159.98,168.8,159.15,165.9,25019327.0,4137793352.0,1202589511.0,0.0208045445026337
2020-06-22,165.75,171.3,164.5,165.0,19041226.0,3191062037.0,1202589511.0,0.015833520769831494
2020-06-23,166.0,169.13,163.52,168.89,15947506.0,2662217151.0,1202589511.0,0.013260972138979516
2020-06-24,170.52,173.58,169.3,171.5,14660407.0,2515400581.0,1202589511.0,0.012190699208584732
2020-06-29,170.5,172.5,169.01,171.04,11604049.0,1980641413.0,1225589086.0,0.009468139960247654
2020-06-30,173.0,179.47,173.0,174.36,16251433.0,2849476588.0,1225589086.0,0.013260099315212081
2020-07-01,178.5,181.9,167.88,169.4,28657478.0,4991087873.0,1225589086.0,0.023382615207133136
2020-07-02,172.0,172.18,164.51,167.2,27047963.0,4535545522.0,1225589086.0,0.022069356939426923
2020-07-03,170.0,170.74,167.03,167.6,24026447.0,4054240061.0,1225589086.0,0.019603998823468635
2020-07-06,168.2,180.0,167.59,177.8,30715268.0,5324573165.0,1225589086.0,0.025061636359904726
2020-07-07,188.0,195.58,187.5,195.58,25360423.0,4915716572.0,1225589086.0,0.02069243540897524
2020-07-08,197.99,198.82,189.98,197.57,28889036.0,5645451324.0,1225589086.0,0.023571551289091684
2020-07-09,197.0,206.77,196.0,205.02,27903552.0,5622121401.0,1225589086.0,0.022767461230476394
2020-07-10,202.98,207.16,200.6,203.9,16829333.0,3436550912.0,1225589086.0,0.013731627665620383
2020-07-13,211.6,224.29,211.6,224.11,30326879.0,6609862260.0,1225589086.0,0.02474473650787716
2020-07-14,214.0,220.7,208.86,215.95,33329626.0,7129824248.0,1225589086.0,0.027194780355607705
2020-07-15,219.0,220.57,202.11,207.03,27435061.0,5785551114.0,1225589086.0,0.022385203420455396
2020-07-16,208.0,212.88,196.4,196.77,27254968.0,5596500616.0,1225589086.0,0.02223825938998285
2020-07-17,197.01,201.18,188.08,195.7,30378591.0,5903627257.0,1225589086.0,0.024786930095100405
2020-07-20,204.09,211.11,199.09,205.3,28999908.0,5919664190.0,1225589086.0,0.02366201554115341
2020-07-21,209.99,209.99,203.0,207.0,18656592.0,3855792321.0,1225589086.0,0.01522255070081458
2020-07-22,205.0,211.19,203.03,207.89,19165779.0,3992449599.0,1225589086.0,0.015638013767364765
2020-07-23,207.0,215.51,206.0,213.5,25589954.0,5395410865.0,1225589086.0,0.02087971759239377
2020-07-24,209.0,209.9,195.85,198.68,34398314.0,6943402672.0,1225589086.0,0.02806675939997723
2020-07-27,198.0,200.98,189.99,191.3,25155581.0,4870628816.0,1225589086.0,0.02052529782400494
2020-07-28,196.05,200.5,195.51,197.52,20148990.0,3988264848.0,1225589086.0,0.016440249207636957
2020-07-29,197.52,205.0,195.27,204.18,18998583.0,3844683434.0,1225589086.0,0.01550159283973911
2020-07-30,205.0,206.98,202.4,205.35,14353072.0,2944644013.0,1225589086.0,0.01171116172945424
2020-07-31,206.0,215.3,205.5,212.17,20704980.0,4378422256.0,1225589086.0,0.01689390044062452
2020-08-03,213.88,215.8,210.05,215.6,15106133.0,3216865098.0,1225589086.0,0.012325609923063561
2020-08-04,214.3,222.98,210.32,210.69,19958062.0,4309494880.0,1225589086.0,0.016284464530553107
2020-08-05,210.74,212.8,206.55,210.35,12730060.0,2664523683.0,1225589086.0,0.01038689079840582
2020-08-06,216.88,217.88,208.0,211.5,14565688.0,3082282260.0,1225589086.0,0.01188464238657556
2020-08-07,209.0,214.3,202.11,204.29,18055246.0,3733669852.0,1225589086.0,0.014731891958117518
2020-08-10,204.2,205.3,198.08,200.68,13078744.0,2629646475.0,1225589086.0,0.010671393984655636
2020-08-11,200.75,204.6,198.13,198.42,12233213.0,2468198213.0,1225589086.0,0.009981496359376034
2020-08-12,199.9,200.26,188.2,195.73,25272741.0,4855191799.0,1225589086.0,0.020620892670057605
2020-08-13,200.8,201.98,194.47,195.99,13061210.0,2581164117.0,1225589086.0,0.010657087395114092
2020-08-14,197.7,200.45,195.99,200.37,11970002.0,2373752131.0,1225589086.0,0.009766733513486918
2020-08-17,200.0,200.37,194.2,196.62,19707410.0,3866925435.0,1225589086.0,0.01607994900176518
2020-08-18,199.6,205.0,195.88,199.28,22122398.0,4415130041.0,1225589086.0,0.018050420204215167
2020-08-19,197.8,197.8,190.0,190.19,18714680.0,3610137183.0,1225589086.0,0.015269946684234752
2020-08-20,187.0,191.0,185.0,188.42,13020138.0,2444311254.0,1225589086.0,0.010623575347341173
2020-08-21,191.36,193.94,190.0,192.23,14655272.0,2815939720.0,1225589086.0,0.011957737032263356
2020-08-24,194.2,208.0,192.24,202.01,25806984.0,5156579058.0,1225589086.0,0.02105679978289232
2020-08-25,202.01,206.0,198.96,199.92,14549072.0,2935647680.0,1225589086.0,0.011871084824591854
2020-08-26,199.01,199.98,192.94,194.4,15240258.0,2985718224.0,1225589086.0,0.01243504709212138
2020-08-27,202.5,208.5,199.0,204.95,28397772.0,5799779573.0,1225589086.0,0.02317071221047084
2020-08-28,206.32,209.5,203.68,208.3,16967122.0,3510925235.0,1225589086.0,0.013844054417436287
2020-08-31,209.66,210.76,205.01,206.35,13514481.0,2797718777.0,1225589086.0,0.01102692668723716
2020-09-01,206.5,215.0,205.01,214.25,19716189.0,4175644975.0,1225589086.0,0.01608711208774586
2020-09-02,213.36,214.13,208.0,211.31,14608611.0,3084140608.0,1225589086.0,0.01191966472847654
2020-09-03,210.0,211.0,205.89,209.9,12452889.0,2600401902.0,1225589086.0,0.010160737511658944
2020-09-04,202.22,205.66,200.58,204.26,14773663.0,2993649066.0,1225589086.0,0.012054336293265588
2020-09-07,202.9,204.85,180.0,186.4,44789699.0,8540774210.0,1225589086.0,0.03654544537939856
2020-09-08,185.0,188.0,179.51,186.9,22073272.0,4063178479.0,1225589086.0,0.018010336622726747
2020-09-09,179.0,187.5,177.99,184.32,18934368.0,3444737255.0,1225589086.0,0.01544919762772757
2020-09-10,185.0,189.5,184.5,184.96,14826421.0,2775741169.0,1225589086.0,0.012097383347619008
2020-09-11,186.0,189.3,183.35,187.3,11765001.0,2188559589.0,1225589086.0,0.009599466194985355
2020-09-14,190.5,194.98,190.0,192.78,14289637.0,2755344741.0,1225589086.0,0.011659402946086613
2020-09-15,195.5,197.0,192.82,194.7,11703665.0,2283119875.0,1225589086.0,0.009549420057417188
2020-09-16,196.79,196.9,190.5,192.26,11837864.0,2289962853.0,1225589086.0,0.009658917605602764
2020-09-17,192.24,201.95,191.0,198.4,18130771.0,3567477518.0,1225589086.0,0.014793515385465826
2020-09-18,198.91,200.0,195.23,198.03,10548691.0,2089777817.0,1225589086.0,0.008607037318215806
2020-09-21,201.9,208.0,196.86,197.93,16068319.0,3253235562.0,1230830564.0,0.013054858621466601
2020-09-22,200.0,204.2,197.93,200.5,12339378.0,2486477011.0,1230830564.0,0.010025245034457887
2020-09-23,199.6,199.82,191.1,197.0,15719429.0,3068479262.0,1230830564.0,0.012771399622149779
2020-09-24,193.65,195.8,190.11,190.82,10668028.0,2053506544.0,1234637880.0,0.00864061290586678
2020-09-25,193.6,194.7,190.59,191.5,6801208.0,1308079227.0,1234637880.0,0.005508666233373627
2020-09-28,193.45,196.95,191.81,192.91,8233195.0,1600223954.0,1234637880.0,0.006668509960183629
2020-09-29,195.49,206.25,195.43,204.99,20243551.0,4072131575.0,1234637880.0,0.01639634691914685
2020-09-30,205.3,211.01,203.8,209.2,15990837.0,3336273481.0,1234637880.0,0.012951843823226937
2020-10-09,219.99,228.88,219.77,224.87,23959241.0,5376329911.0,1234637880.0,0.01940588523008868
2020-10-12,228.0,235.0,227.3,234.78,18938222.0,4398493907.0,1234637880.0,0.01533909035740909
2020-10-13,234.88,238.58,229.0,235.67,10746666.0,2516817784.0,1234637880.0,0.00870430607555958
2020-10-14,237.0,244.0,234.8,237.3,13770183.0,3291861336.0,1234637880.0,0.011153216034486161
2020-10-15,241.11,244.1,237.0,238.6,9953526.0,2390083998.0,1234637880.0,0.00806189908898632
2020-10-16,239.5,240.0,224.31,228.1,20304062.0,4680601974.0,1234637880.0,0.016445358051058664
2020-10-19,231.33,236.1,228.0,229.41,13002499.0,3013473696.0,1234637880.0,0.010531427239216086
2020-10-20,230.63,241.6,228.94,241.6,13596634.0,3215157955.0,1234637880.0,0.011012649312201566
2020-10-21,240.06,240.63,227.68,232.33,16167925.0,3765707374.0,1234637880.0,0.013095276973034392
2020-10-22,230.2,233.8,227.0,231.88,9055157.0,2083319771.0,1234637880.0,0.007334261443525449
2020-10-23,232.51,238.76,224.45,225.0,11593811.0,2675565183.0,1234637880.0,0.009390454632738143
2020-10-26,225.97,233.63,219.33,233.15,10802773.0,2483444489.0,1234637880.0,0.008749750169661083
2020-10-27,235.0,238.7,232.0,237.21,9101539.0,2142729171.0,1234637880.0,0.00737182873410623
2020-10-28,227.65,245.47,226.66,240.26,22415826.0,5333295830.0,1234637880.0,0.018155789938990047
2020-10-29,237.02,244.02,232.32,240.0,17435230.0,4141992877.0,1234637880.0,0.014121735840471702
2020-10-30,241.02,256.6,238.3,247.17,22958747.0,5697363353.0,1234637880.0,0.018595531023234114
2020-11-02,247.0,265.5,244.51,260.14,18946131.0,4851443508.0,1234637880.0,0.015345496284303217
2020-11-03,260.0,260.0,247.18,256.02,18456665.0,4678655503.0,1234637880.0,0.014949051295915203
2020-11-04,255.0,260.0,250.0,255.55,11061672.0,2823450165.0,1234637880.0,0.008959446473487433
2020-11-05,261.0,268.5,260.96,268.5,15795924.0,4183384890.0,1234637880.0,0.012793973241773532
2020-11-06,271.38,275.23,260.0,263.5,15658385.0,4181642686.0,1234637880.0,0.012682572966253068
2020-11-09,268.0,272.9,261.1,266.43,13228570.0,3519918485.0,1234637880.0,0.010714534370191202
2020-11-10,265.32,271.88,255.55,265.92,14417544.0,3798315741.0,1234637880.0,0.011677548723841196
2020-11-11,264.11,267.48,250.84,250.84,15758398.0,4067832842.0,1234637880.0,0.012763578904609666
2020-11-12,260.0,260.0,252.58,254.25,9716864.0,2484194229.0,1234637880.0,0.007870213734248944
2020-11-13,258.12,260.77,253.0,253.21,11377678.0,2916695927.0,1234637880.0,0.00921539682550482
2020-11-16,253.89,257.7,247.43,254.9,12312065.0,3117461905.0,1234637880.0,0.009972207397362537
2020-11-17,257.3,260.0,246.5,250.68,13674853.0,3446644846.0,1234637880.0,0.011076003111130852
2020-11-18,250.12,252.06,236.82,240.5,19283321.0,4666571941.0,1234637880.0,0.015618604703753298
2020-11-19,241.01,243.55,237.11,242.1,9758010.0,2347767354.0,1234637880.0,0.007903540105216924
2020-11-20,244.49,253.6,244.48,252.08,12303462.0,3074188106.0,1234637880.0,0.009965239362330272
2020-11-23,252.08,259.7,250.1,253.0,12091293.0,3074248590.0,1234637880.0,0.009793392213107863
2020-11-24,258.0,259.1,250.01,254.7,9791966.0,2493964414.0,1234637880.0,0.007931042906281152
2020-11-25,256.6,256.88,244.4,246.22,11709894.0,2919290535.0,1234637880.0,0.009484476533313557
2020-11-26,246.6,246.6,239.2,245.34,8629485.0,2093179754.0,1234637880.0,0.00698948666632519
2020-11-27,245.42,248.77,238.0,242.0,8433221.0,2042276836.0,1234637880.0,0.0068305218368968235
2020-11-30,244.0,244.0,234.02,242.8,12666236.0,3027343940.0,1234637880.0,0.010259069647207
2020-12-01,238.8,246.65,238.0,246.17,9491971.0,2313881358.0,1234637880.0,0.007688060729191299
2020-12-02,246.0,246.0,236.6,243.69,11965310.0,2878299333.0,1234637880.0,0.00969135176704606
2020-12-03,243.69,246.97,238.37,245.99,10688561.0,2599398532.0,1234637880.0,0.008657243693187188
2020-12-04,245.06,251.3,244.35,249.72,9233784.0,2301628558.0,1234637880.0,0.007478941112676698
2020-12-07,250.9,264.83,250.9,261.46,17112954.0,4455396830.0,1234637880.0,0.013860707076312935
2020-12-08,265.5,269.89,264.5,266.03,11636158.0,3104188970.0,1234637880.0,0.009424753758567654
2020-12-09,268.73,272.6,262.08,266.0,15363649.0,4118082968.0,1234637880.0,0.012443850337720077
2020-12-10,263.15,267.5,259.0,264.82,9985664.0,2632528799.0,1234637880.0,0.008087929393515773
2020-12-11,263.31,267.52,261.7,266.56,12893673.0,3422455577.0,1234637880.0,0.010443283175468422
2020-12-14,266.57,268.73,262.1,266.0,10724116.0,2853628549.0,1234637880.0,0.008686041610840581
2020-12-15,268.0,279.37,264.45,278.5,17781261.0,4843902027.0,1234637880.0,0.014402005064027357
2020-12-16,280.2,286.3,277.0,286.06,14288803.0,4031211463.0,1234637880.0,0.011573274424400457
2020-12-17,284.2,287.8,282.01,284.81,8812326.0,2508931373.0,1234637880.0,0.0071375794820097375
2020-12-18,285.5,292.95,283.22,289.99,9512618.0,2747669767.0,1234637880.0,0.007704783851277915
2020-12-21,296.75,325.0,293.3,325.0,19810397.0,6099782515.0,1234637880.0,0.016045512065448696
2020-12-22,319.99,330.33,311.7,313.64,16874400.0,5377597576.0,1234637880.0,0.013667489288438162
2020-12-23,313.67,329.3,307.18,318.0,17390320.0,5538718908.0,1234637880.0,0.014085360802310714
2020-12-24,317.0,318.66,308.5,311.0,9478596.0,2959419425.0,1234637880.0,0.007677227593243778
2020-12-25,309.0,315.2,306.01,312.79,9539934.0,2967552614.0,1234637880.0,0.007726908557187635
2020-12-28,315.2,320.0,311.0,316.78,11973062.0,3782275236.0,1234637880.0,0.00969763053114813
2020-12-29,316.79,318.8,303.38,308.0,12174791.0,3759197905.0,1234637880.0,0.0098610217596758
2020-12-30,320.0,347.94,320.0,340.0,22881682.0,7648664798.0,1234637880.0,0.018533111911324153
2020-12-31,344.98,353.9,341.71,351.11,15200521.0,5283669712.0,1234637880.0,0.01231172414700252
2021-01-04,358.1,411.11,358.1,404.1,22480807.0,8687099007.0,1234637880.0,0.018208421565682077
2021-01-05,395.0,403.8,386.01,402.0,22745201.0,9014539649.0,1234637880.0,0.018422568567230416
2021-01-06,408.0,416.0,391.01,406.77,18668114.0,7476239866.0,1234637880.0,0.01512031527819315
2021-01-07,400.99,415.0,396.88,413.23,17389487.0,7064219722.0,1234637880.0,0.014084686110554133
2021-01-08,419.0,424.99,397.4,404.5,21006685.0,8534719469.0,1234637880.0,0.017014450423309544
2021-01-11,409.88,409.88,386.0,390.0,23005038.0,9098694886.0,1234637880.0,0.01863302460799275
2021-01-12,385.5,404.4,380.0,401.17,16559671.0,6519876505.0,1234637880.0,0.01341257324779311
2021-01-13,400.0,410.5,372.98,385.0,27261967.0,10634079157.0,1234637880.0,0.02208094166040005
2021-01-14,375.2,384.0,368.02,369.01,19606569.0,7315308913.0,1234637880.0,0.01588042074328709
2021-01-15,367.99,383.98,365.0,380.55,19822928.0,7439894399.0,1234637880.0,0.01605566160014465
2021-01-18,376.74,391.8,375.77,383.9,14201178.0,5471186934.0,1234637880.0,0.01150230219730501
2021-01-19,384.0,386.0,364.55,366.11,16286661.0,6085692761.0,1234637880.0,0.013191447681809342
2021-01-20,373.8,393.38,370.91,391.4,21341613.0,8254525727.0,1234637880.0,0.0172857267266091
2021-01-21,387.0,399.0,380.0,391.3,17479166.0,6831720357.0,1234637880.0,0.014157321983349482
2021-01-22,391.5,410.28,391.5,408.0,19044156.0,7637563994.0,1234637880.0,0.01542489203392982
2021-01-25,406.3,418.34,392.34,396.95,21741425.0,8762929074.0,1234637880.0,0.017609556091054003
2021-01-26,396.81,396.81,383.76,385.5,15104374.0,5853513770.0,1234637880.0,0.012233849491156064
2021-01-27,392.0,393.2,372.0,390.52,14838511.0,5705898439.0,1234637880.0,0.012018512667050197
2021-01-28,380.0,383.01,368.0,369.9,18182027.0,6792412556.0,1234637880.0,0.014726607124673673
2021-01-29,376.01,377.0,342.56,354.11,27601326.0,9896345999.0,1234637880.0,0.022355806870270334
2021-02-01,353.0,356.9,346.2,350.33,17525081.0,6170654212.0,1234637880.0,0.01419451102537045
2021-02-02,352.01,369.99,337.37,367.8,25086475.0,8919403723.0,1234637880.0,0.020318893018250826
2021-02-03,379.0,387.56,375.05,380.98,21107294.0,8082621708.0,1234637880.0,0.017095939094303507
2021-02-04,384.91,393.8,379.5,388.5,21630174.0,8354708667.0,1356998128.0000002,0.01593972279967655
2021-02-05,395.0,396.99,372.85,373.45,18411695.0,7036248026.0,1356998128.0000002,0.013567959026690711
